Site code,Site name,Island,Habitat (general),Year,Month,Sampling method,Sample number,Sample code,MF,Species,Family,Order (new),Class,N/E/I,Trophic,Adults
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S07,PTS-TURQ-S07,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S07,PTS-TURQ-S07,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,3
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S09,PTS-TURQ-S09,20,Palliduphantes schmitzi (Kulczynski),Linyphiidae,Araneae,Arachnida,N,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S09,PTS-TURQ-S09,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,18
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S09,PTS-TURQ-S09,120,Coccotrypes carpophagus (Hornung),Curculionidae,Coleoptera,Insecta,I,H,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S11,PTS-TURQ-S11,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S11,PTS-TURQ-S11,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,6
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S13,PTS-TURQ-S13,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,3
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,9
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,38,Chthonius ischnocheles (Hermann),Chthoniidae,Pseudoscorpiones,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,2
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S19,PTS-TURQ-S19,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S19,PTS-TURQ-S19,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S19,PTS-TURQ-S19,28,Dysdera crocata C. L. Koch,Dysderidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S19,PTS-TURQ-S19,38,Chthonius ischnocheles (Hermann),Chthoniidae,Pseudoscorpiones,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S19,PTS-TURQ-S19,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S21,PTS-TURQ-S21,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S21,PTS-TURQ-S21,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,4
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S21,PTS-TURQ-S21,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S21,PTS-TURQ-S21,243,Cryptops hortensis Leach,Cryptopidae,Scolopendromorpha,Chilopoda,N,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S23,PTS-TURQ-S23,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S23,PTS-TURQ-S23,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,10
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S25,PTS-TURQ-S25,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,2
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S25,PTS-TURQ-S25,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,10
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,19,Argyresthia atlanticella Rebel,Yponomeutidae,Lepidoptera,Insecta,E ,H,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,38,Chthonius ischnocheles (Hermann),Chthoniidae,Pseudoscorpiones,Arachnida,I,P,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,2
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-ACAR-T-25,Algar do Carvão eucaliptal,TER,Exotic forest - mono,2002,August,Pitfall solution,S29,PTS-TURQ-S29,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,9
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S02,PTS-ETHY-S02,10,Mythimna unipuncta (Haworth),Noctuidae,Lepidoptera,Insecta,N,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S02,PTS-ETHY-S02,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S04,PTS-ETHY-S04,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S04,PTS-ETHY-S04,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S06,PTS-ETHY-S06,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S06,PTS-ETHY-S06,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S06,PTS-ETHY-S06,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,3
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S06,PTS-ETHY-S06,523,Sphenophorus abbreviatus (Fabricius),Dryophthoridae ,Coleoptera,Insecta,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S08,PTS-ETHY-S08,17,Pardosa acorensis Simon,Lycosidae,Araneae,Arachnida,E ,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S08,PTS-ETHY-S08,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S08,PTS-ETHY-S08,28,Dysdera crocata C. L. Koch,Dysderidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S08,PTS-ETHY-S08,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S10,PTS-ETHY-S10,37,Polydesmus coriaceus Porat,Polydesmidae,Polydesmida,Diplopoda,I,S,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S12,PTS-ETHY-S12,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,3
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S14,PTS-ETHY-S14,234,Erigone autumnalis Emerton,Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S16,PTS-ETHY-S16,8,Aphrodes hamiltoni Quartau & Borges,Cicadellidae,Hemiptera,Insecta,E ,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S16,PTS-ETHY-S16,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S22,PTS-ETHY-S22,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S24,PTS-ETHY-S24,233,Oedothorax fuscus (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,6
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S30,PTS-ETHY-S30,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S01,PTS-TURQ-S01,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S01,PTS-TURQ-S01,33,Homalenotus coriaceus (Simon),Phalangiidae,Opiliones,Arachnida,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S03,PTS-TURQ-S03,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,4
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S03,PTS-TURQ-S03,33,Homalenotus coriaceus (Simon),Phalangiidae,Opiliones,Arachnida,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S05,PTS-TURQ-S05,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S05,PTS-TURQ-S05,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S07,PTS-TURQ-S07,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S07,PTS-TURQ-S07,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S07,PTS-TURQ-S07,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,5
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S09,PTS-TURQ-S09,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S09,PTS-TURQ-S09,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S09,PTS-TURQ-S09,78,Anaspis proteus (Wollaston),Scraptiidae,Coleoptera,Insecta,N,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S11,PTS-TURQ-S11,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S11,PTS-TURQ-S11,37,Polydesmus coriaceus Porat,Polydesmidae,Polydesmida,Diplopoda,I,S,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S11,PTS-TURQ-S11,926,Anoscopus albifrons (Linnaeus),Cicadellidae,Hemiptera,Insecta,N,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S13,PTS-TURQ-S13,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S13,PTS-TURQ-S13,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,7
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S13,PTS-TURQ-S13,37,Polydesmus coriaceus Porat,Polydesmidae,Polydesmida,Diplopoda,I,S,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S15,PTS-TURQ-S15,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S15,PTS-TURQ-S15,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S15,PTS-TURQ-S15,22,Agyneta decora (O.P.-Cambridge),Linyphiidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S15,PTS-TURQ-S15,33,Homalenotus coriaceus (Simon),Phalangiidae,Opiliones,Arachnida,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,6
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,28,Dysdera crocata C. L. Koch,Dysderidae,Araneae,Arachnida,I,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S17,PTS-TURQ-S17,61,Epuraea biguttata (Thunberg),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S19,PTS-TURQ-S19,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S21,PTS-TURQ-S21,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S21,PTS-TURQ-S21,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S23,PTS-TURQ-S23,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S23,PTS-TURQ-S23,13,Hoplothrips corticis (De Geer),Phlaeothripidae,Thysanoptera,Insecta,N,F,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S23,PTS-TURQ-S23,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S25,PTS-TURQ-S25,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S25,PTS-TURQ-S25,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S27,PTS-TURQ-S27,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S29,PTS-TURQ-S29,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S29,PTS-TURQ-S29,20,Palliduphantes schmitzi (Kulczynski),Linyphiidae,Araneae,Arachnida,N,P,1
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S29,PTS-TURQ-S29,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,2
TER-ACAR-T-26,Eucaliptal G Moniz,TER,Exotic forest - mono,2002,August,Pitfall solution,S29,PTS-TURQ-S29,37,Polydesmus coriaceus Porat,Polydesmidae,Polydesmida,Diplopoda,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S06,PTS-ETHY-S06,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S08,PTS-ETHY-S08,21,Tenuiphantes tenuis (Blackwall),Linyphiidae,Araneae,Arachnida,I,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S10,PTS-ETHY-S10,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S12,PTS-ETHY-S12,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S14,PTS-ETHY-S14,38,Chthonius ischnocheles (Hermann),Chthoniidae,Pseudoscorpiones,Arachnida,I,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S20,PTS-ETHY-S20,50,Canariphantes acoreensis (Wunderlich),Linyphiidae,Araneae,Arachnida,E ,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S22,PTS-ETHY-S22,2,Tenuiphantes miguelensis Wunderlich,Linyphiidae,Araneae,Arachnida,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S24,PTS-ETHY-S24,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S26,PTS-ETHY-S26,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S28,PTS-ETHY-S28,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S30,PTS-ETHY-S30,697,Microlinyphia johnsoni  (Blackwall) ,Linyphiidae,Araneae,Arachnida,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S01,PTS-TURQ-S01,61,Epuraea biguttata (Thunberg),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S01,PTS-TURQ-S01,116,Scoparia coecimaculalis Warren,Crambidae,Lepidoptera,Insecta,E ,H,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S03,PTS-TURQ-S03,38,Chthonius ischnocheles (Hermann),Chthoniidae,Pseudoscorpiones,Arachnida,I,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S03,PTS-TURQ-S03,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S07,PTS-TURQ-S07,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S09,PTS-TURQ-S09,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,2
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S13,PTS-TURQ-S13,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S13,PTS-TURQ-S13,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,2
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S13,PTS-TURQ-S13,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S15,PTS-TURQ-S15,9,Ommatoiulus moreletii (Lucas),Julidae,Julida,Diplopoda,I,H,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S15,PTS-TURQ-S15,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S15,PTS-TURQ-S15,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S17,PTS-TURQ-S17,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S17,PTS-TURQ-S17,82,Proteinus atomarius Erichson,Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S17,PTS-TURQ-S17,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,2
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S19,PTS-TURQ-S19,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S19,PTS-TURQ-S19,41,Ocypus aethiops (Waltl),Staphylinidae,Coleoptera,Insecta,N,P,2
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S19,PTS-TURQ-S19,308,Stelidota geminata (Say),Nitidulidae,Coleoptera,Insecta,I,S,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S21,PTS-TURQ-S21,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S21,PTS-TURQ-S21,27,Lithobius pilicornis pilicornis Newport,Lithobiidae,Lithobiomorpha ,Chilopoda,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S21,PTS-TURQ-S21,88,Ocypus olens (Muller),Staphylinidae,Coleoptera,Insecta,N,P,1
TER-AGUA-T-66,Outeiro da Romaninheira,TER,Exotic forest - mono,2005,August,Pitfall solution,S23,PTS-TURQ-S23,6,Leiobunum blackwalli Meade,Phalangiidae,Opiliones,Arachnida,N,P,4
